text,label,reason,lang_is_en
i feel like i should ve liked this more than i did,2,non_english; ,False
i have just been introduced to feels very strange,5,non_english; ,False
im just feeling very strange,5,duplicate_text; non_english; ,False
i feel like ill be blamed for having diabetes,0,non_english; ,False
i feel badly because he is supporting so much of my weight but i am comfortable so i let it be,1,duplicate_text; ,True
i feel like i should have liked this more than i did,2,non_english; ,False
i feel distressed mom,4,non_english; ,False
i got my feelings hurt,0,non_english; ,False
i didn t think that they were beasts but they didn t quite feel like my parents anymore and i hated that,3,duplicate_text; ,True
ive ever written although im not gonna reproduce it here because it is full of boring academic references and also it specifically analyses several prominent bloggers and their treatment of romantic relationships and id feel weird about putting that on the internet,4,duplicate_text; ,True
i feel that mulberries might not be subjected too badly to strange weather,4,duplicate_text; ,True
i did not change my mind on how i feel about the school but i am supporting those who were hurt and the families who were killed but i am not a fan of the school,1,duplicate_text; ,True
i feel like i have more inspiration now to talk to her yet i m still ever doubtful,4,non_english; ,False
i feel numb for eternity,0,non_english; ,False
i feel really weird amp the next morning i wake up i feel really weird my head feels like its going to explode or smth i feel that god is trying to tell me to get doreen to church,5,duplicate_text; ,True
i feel so disadvantaged,0,non_english; ,False
i just don t feel like being mad at myself,3,non_english; ,False
i didn t quite feel outraged but i did feel insulted,3,non_english; ,False
i wonder feel romantic love,2,non_english; ,False
i feel pretty mellow today,1,non_english; ,False
i feel gloomy i feel down i feel depress i feel dispirit i feel glum,0,non_english; ,False
i feel freaking distressed ryte now,4,non_english; ,False
i feel like i m about to be served an elegant dinner,1,non_english; ,False
i begin feeling agitated,3,non_english; ,False
id just eat them because it would feel weird to leave them,5,duplicate_text; ,True
on reperbahn,3,non_english; ,False
i feel safe month ago,1,non_english; ,False
i realized that when i am feeling overwhelmed that is what i need to let go of,5,duplicate_text; ,True
i said mum is leaving for good tomorrow this is going to feel really strange and i will miss her so i am feeling a bit sad and emotional but i do know that it is all for the best,5,duplicate_text; ,True
i ko na you know the feeling is talagang shocked,5,non_english; ,False
i feel obnoxious,3,non_english; ,False
i feel his gracious presence even now,1,duplicate_text; ,True
i let myself feel homesick,0,non_english; ,False
i feel is defective,0,non_english; ,False
i sure do feel weird,5,non_english; ,False
i just feel so skeptical,4,non_english; ,False
id feel a little bit like you hated me,0,duplicate_text; ,True
i feel like you re doomed,0,non_english; ,False
i didnt feel angry i didnt feel bitter i felt,3,non_english; ,False
i feel so hurt every single time you judge me,0,non_english; ,False
i did not feel loved,2,non_english; ,False
i not just tell you how gifted i am at feeling sorry for myself,0,non_english; ,False
i feel so terrible miserable now,0,non_english; ,False
i feel so wronged,3,non_english; ,False
i feel like he s going to have a rude awakening soon very soon,3,non_english; ,False
i can do it amp i won t feel afraid,4,non_english; ,False
i didnt feel like you were being supportive and happy for me,2,non_english; ,False
i feel like i talk like a mad scientist,3,non_english; ,False
i feel like michelle pfeiffer in dangerous minds giggles to self,3,non_english; ,False
i guess ive been feeling pretty unimportant,0,non_english; ,False
i feel horny,2,duplicate_text; non_english; ,False
i feel helpless before that,0,duplicate_text; ,True
i do today to bring that same feeling back around and give it to my beloved,1,duplicate_text; ,True
i feel curious not afraid,5,non_english; ,False
i really just get the feeling that i m so hated right now and it s such a scary thing,0,duplicate_text; ,True
i feel emotionally dazed,5,non_english; ,False
i feel annoyed by myself for being so useless,3,non_english; ,False
i feel strange out of sorts and i wont resort to this again,5,duplicate_text; ,True
i left feeling a lot more hopeful,1,non_english; ,False
i in yumbo and they have a christmas market there which feel so weird in this climate and they played christmas songs and i dont feel any christmas feeling at all which is actually nice tho,4,duplicate_text; ,True
i feel strange two days before this,5,duplicate_text; ,True
i feel pretty moment,1,non_english; ,False
i feel very shocked,5,non_english; ,False
i love this weather i think its made today feel strange,4,duplicate_text; ,True
i feel so lame d,0,non_english; ,False
im feeling a little stunned,5,non_english; ,False
i feel just amazed,5,non_english; ,False
i have no relief from my aches i am feeling just a tad overwhelmed by our current living situation and i am still unemployed and getting really really antsy about finding work,4,duplicate_text; ,True
i feel kinda weird because i m writing from my mother s computer,4,duplicate_text; ,True
i not feel offended,3,non_english; ,False
i feel despised or worse boring,3,non_english; ,False
i feel beyond agitated today,4,duplicate_text; ,True
i cant help feeling pissed,3,non_english; ,False
i came home from kyoto with an awful cold someone stuffed my head full of cotton wool and i feel all weird and every now and then my body decides my lungs should really be on the outside and tries to put them there,4,duplicate_text; ,True
i dont feel damaged,0,non_english; ,False
i feel like i am having a tragic deja vu,0,non_english; ,False
i feel you were ever faithful hell no,2,non_english; ,False
i am feeling naughty input type hidden value http vanillasexkitten,2,non_english; ,False
i just feel loved,2,non_english; ,False
i sure do feel loved,2,non_english; ,False
im feeling overwhelmed with a task that i feel is gods plan for me then i know that god has prepared me for it,5,duplicate_text; ,True
i feel weird a dir ltr href http bibliomama,5,non_english; ,False
i feel a bit more reluctant than excited,4,non_english; ,False
i started feeling bad last night after di,0,non_english; ,False
i feel like a delicate little waif in comparison,2,non_english; ,False
i feel energetic and light,1,non_english; ,False
i didnt know that my heart could hold any more love for him but seeing him with her has only increased the love i feel for our sweet boy,1,duplicate_text; ,True
i would wake up feeling like this was all a weird dream,4,duplicate_text; ,True
i feel properly ok,1,non_english; ,False
i just hope my wii doesnt feel too heartbroken,0,non_english; ,False
i know it feels weird to say after how up and down this review was but still,5,duplicate_text; ,True
i cant believe how great my hair feels and the amazing shine it has and its still super easy to style,5,duplicate_text; ,True
i feel i have to apologise for this as ludicrous as it sounds,5,duplicate_text; ,True
i reherse high i feel less inhibited and more free and every time ive ever gone to rehersal stoned i have been complimented on my performance not that i need compliments to feel confident but they support my theory,4,duplicate_text; ,True
i couldn t heal him since the seal yamato put on him and he didn t really feel like getting tortured when he already felt like he was going to flop over in an undignified manner,4,duplicate_text; ,True
i should feel embarrassed jul,0,non_english; ,False
i feel furious with myself,3,non_english; ,False
i both feel horny,2,non_english; ,False
i am so much happier here but i also am feeling a bit overwhelmed as my to do list at home and work gets longer and i dont seem to be making progress on things,5,duplicate_text; ,True
i am open in expressing personal feelings and supporting others,2,duplicate_text; ,True
i do and i feel unwelcome in my own home,0,non_english; ,False
i feel absolutely amazing as a result,5,non_english; ,False
